"date","report_url","report_title","report_description","report_type"
12 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140912.pdf","ASEAN"," AEC And China The Key Drivers In Trade And Investment Into The Next Decades","Asean"
11 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140911B.pdf","Indonesia"," Interest Rate Remained On Hold","Indonesia"
11 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140911A.pdf","Australia"," An Aberration In Today's Job Numbers?","Australia"
11 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140911.pdf","RBNZ Pauses; Election Looms",,"New Zealand"
10 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140910.pdf","USD/SGD"," Expect To Move Towards 1.28 By End-October","United States & Singapore"
8 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140908.pdf","US Labor Market"," August Aberration Or Cause For Concern?","United States"
5 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140905A.pdf","ECB"," A QE By Any Other Name Is Still QE","Eurozone"
5 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140905.pdf","BoE"," No Action; Minutes Will Matter More","United Kingdom"
4 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140904.pdf","Japan"," BOJ Again Resists Policy Action in Sep Despite Soft July Data, Keeps Economic Outlook Unchanged","Japan"
3 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140903.pdf","China"," The Shanghai-HK Through Train-Pushing Ahead Market Reforms","China"
2 September 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140902.pdf","RBA Holds; AUD/USD Range To Remain",,"Australia"
29 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140829.pdf","US"," 2Q GDP Growth Revised Higher To 4.2% On Stronger Investments And Smaller Trade Deficit","United States"
26 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140826.pdf","Singapore"," July Manufacturing Grew 3.3%, Supported By Strong Biomedical Output","Singapore"
25 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140825A.pdf","Singapore"," Inflation Tumbles To 1.2% In July As Transport Costs Declined","Singapore"
25 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140825.pdf","US Jackson Hole"," Yellen Uncertain About the Slack In US Labor Market, So Still No Clarity About Rate Increase","United States"
21 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140821.pdf","US"," July FOMC Minutes Sent A Hawkish Tone","United States"
18 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140818B.pdf","Thailand"," Technical Recession Avoided In 2Q 2014","Thailand"
18 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140818A.pdf","Malaysia"," Another Upside Surprise To 2Q14 GDP","Malaysia"
18 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140818.pdf","Singapore"," July Electronics NODX Continued To Disappoint; 2014 NODX Forecast Downgraded To -1.0%","Singapore"
14 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140814A.pdf","Indonesia"," Large CA Deficit Limits Monetary Policy","Indonesia"
14 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140814.pdf","South Korea"," BoK Delivered 25bps Cut To Boost Growth","South Korea"
13 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140813.pdf","Japan"," 2Q 2014 GDP Tumbles On Sales Tax Backlash","Japan"
12 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140812.pdf","Singapore"," Uninspiring 2Q, Economy Likely To Grow 2.5% - 3.5% This Year","Singapore"
8 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140808B.pdf","Japan"," BOJ Keeps August Policy Unchanged, Lowers View On Output & Exports But Keeps Overall Economic Outlook","Japan"
8 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140808A.pdf","A Dovish ECB Waiting And Watching",,"Eurozone"
8 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140808.pdf","BoE"," No Statement; Next Week's Inflation Report Eyed","United Kingdom"
5 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140805A.pdf","Indonesia"," Another Quarter Of Weak Growth In 2Q","Indonesia"
5 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140805.pdf","No Change From RBA; Focus Turns To Australian Jobs Report And SMP",,"Australia"
4 August 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140804.pdf","US Labor Market Snapshot"," July Jobs Growth A Bit Short","United States"
31 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140731.pdf","US"," FOMC Keeps To Plan In July While 2Q14 GDP Growth Rebounds Solidly To 4%","United States"
25 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140725.pdf","Singapore"," 1H 2014 Industrial Production Grew 5.5%; 2H Would See Slower Growth","Singapore"
24 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140724C.pdf","Near-Term Aussie Strength Could Buy RBA Some Time",,"Australia"
24 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140724B.pdf","South Korea"," Growth Slowed In 2Q, Government Unveiled Stimulus","South Korea"
24 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140724A.pdf","BoE Voting Pattern Unchanged; Carney Dampens Prospect Of Imminent Hike",,"United Kingdom"
24 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140724.pdf","RBNZ Signals Rate Pause; Warns On Potential Significant Fall In NZD",,"New Zealand"
23 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140723.pdf","Singapore"," CPI Inflation Taking An Unexpected Tumble In June To 1.8%y/y","Singapore"
17 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140717.pdf","Singapore"," Electronics Continued To Weigh Down NODX In June","Singapore"
16 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140716.pdf","China"," 2Q14 GDP Report Shows Growth Gathering Momentum","China"
15 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140715.pdf","Japan"," BOJ Keeps July Policy Unchanged, Revises FY2014 GDP Growth A tad Lower, Inflation Forecasts Untouched","Japan"
14 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140714.pdf","Singapore"," 2Q Economic Growth Hurt By Manufacturing Woes","Singapore"
11 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140711A.pdf","USD/SGD Is Approaching Strong Mid To Long-Term Support Zone Near 1.2340/70",,"Singapore"
11 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140711.pdf","Bank of England (BoE) Keeps Rates Unchanged But Voting Pattern Seen Splitting Soon",,"United Kingdom"
10 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140710C.pdf","Malaysia"," Rate Raised As Expected, Another Looming?","Malaysia"
10 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140710B.pdf","Indonesia"," Rates To Remain On Hold In The Near-Term","Indonesia"
10 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140710A.pdf","South Korea"," Rate Hike Prospect Dimmed Amid Dovish Tone","South Korea"
10 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140710.pdf","US FOMC Minutes"," Fed Gives October Timeline For End Of QE, Warns About Complacency On Risks","United States"
8 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140708.pdf","China"," RMB And The Upcoming Annual US-China Dialogue","China"
4 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140704A.pdf","China"," No Material Change To Fixing Mechanism Despite Recent Announcement","China"
4 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140704.pdf","ECB Maintains Policy"," Cuts Down On Meetings","Eurozone"
1 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140701A.pdf","RBA"," Status-Quo Policy Announcement, Aussie Rallies","Australia"
1 July 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140701.pdf","Indonesia"," Weak Exports But Trade Balance Surprised On the Upside In May","Indonesia"
26 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140626A.pdf","Singapore"," Manufacturing Faltered In May Due To Biomed & Electronics Weakness","Singapore"
26 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140626.pdf","China"," Liberalizing Foreign Currency Deposit Rates In Shanghai","China"
23 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140623.pdf","Singapore"," Yet Another Month Of Higher Consumer Prices In May","Singapore"
19 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140619A.pdf","China"," Direct RMB-GBP Trading To Quicken Pace of RMB Internationalization","China"
19 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140619.pdf","US FOMC"," Steady As She Goes In June","United States"
18 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140618.pdf","US"," Keeping Watch On US FOMC And Rate Hike Expectations","United States"
17 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140617A.pdf","Iskandar Malaysia"," Treading The Extensive Journey","Malaysia"
17 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140617.pdf","Singapore"," May NODX Hit By Electronics & Pharma Weakness","Singapore"
16 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140616.pdf","China"," Further Expansion in RMB Internationalization","China"
13 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140613.pdf","Japan"," No Surprise As BOJ Again Keeps Policy Unchanged On 13 Jun","Japan"
12 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140612A.pdf","Indonesia"," Rates To Stay Steady For The Rest Of 2014","Indonesia"
12 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140612.pdf","RBNZ Signals Further Tightening",,"New Zealand"
10 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140610.pdf","China"," Another Round Of Selective RRR Cuts","China"
6 June 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140606.pdf","ECB"," Record-Low Interest Rates And Then Some...","Eurozone"
26 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140526.pdf","Singapore"," Industrial Production Growth Moderated In April","Singapore"
23 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140523.pdf","Singapore"," Inflation Jumps 2.5%y/y Due To Car Base Effect, Food & Services","Singapore"
22 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140522.pdf","US FOMC Minutes"," No Surprise Is Good For Markets","United States"
21 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140521.pdf","Japan"," BOJ Leaves Policy Unchanged Again On 21 May","Japan"
20 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140520.pdf","Singapore"," Surprise 1Q 14 GDP Downward Revision Even As Manufacturing Improves","Singapore"
16 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140516A.pdf","Malaysia"," 1Q14 GDP Received Boost From A Low Base","Malaysia"
16 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140516.pdf","Singapore"," April Exports Lifted By Strong Petrochemicals","Singapore"
9 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140509B.pdf","ECB"," A Move In June?","Eurozone"
9 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140509A.pdf","Malaysia"," Bank Negara On Hold But Rate Hike Looming","Malaysia"
9 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140509.pdf","No Change From BoE",,"United Kingdom"
6 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140506A.pdf","RBA"," Neutral Bias Remains Clear","Australia"
6 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140506.pdf","Indonesia"," Growth Disappointed in 1Q14","Indonesia"
1 May 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140501.pdf","US FOMC"," No Surprise From Yellen While US 1Q GDP Barely Grew","United States"
30 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140430A.pdf","China"," Pushing Ahead Financial Sector Reforms","China"
30 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140430.pdf","Japan"," BOJ Leaves Policy Unchanged On 30 April","Japan"
25 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140425.pdf","Singapore"," Mar Industrial Production Surprises Consensus With A 12.1% Growth Rate","Singapore"
24 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140424A.pdf","South Korea"," Continuing Improvements In Growth","South Korea"
24 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140424.pdf","New Zealand"," Further RBNZ Rate Hikes In The Pipeline","New Zealand"
23 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140423.pdf","Singapore"," Inflation Edged Higher In March Due To Higher Food and Services Costs","Singapore"
17 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140417.pdf","Singapore"," March Exports Slumps To -6.6%","Singapore"
16 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140416.pdf","China"," ""New Normal"" GDP Growth In 1Q14","China"
14 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140414.pdf","Singapore"," MAS Kept Policy Stance Unchanged,","Singapore"
8 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140408B.pdf","Indonesia"," On Hold For The Fifth Consecutive Month","Indonesia"
8 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140408A.pdf","Japan"," BOJ Monetary Policy Stays The Same","Japan"
8 April 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140408.pdf","Myanmar"," Transitioning To A New Era","Myanmar"
31 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140331.pdf","Singapore MAS Monetary Policy Preview"," Likely No Change In April 2014 Policy Stance","Singapore"
26 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140326.pdf","Singapore"," Feb Manufacturing Grew At Fastest Pace In More Than Two Years","Singapore"
24 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140324.pdf","Singapore"," February's 0.4% CPI Inflation Is The Slowest In 4 Years","Singapore"
20 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140320.pdf","US FOMC"," Tweaks To Forward Guidance","United States"
17 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140317B.pdf","Asia FX"," Muted Asian Reaction So Far To CNY Trading Band Widening","Asia"
17 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140317A.pdf","Singapore"," Feb NODX Grew 9.1%y/y On Strong Pharmaceuticals & Petrochemicals Exports","Singapore"
17 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140317.pdf","China"," Widening Of Trading Band From 1% To 2%","China"
13 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140313B.pdf","Indonesia"," BI Continued To Hold Rates","Indonesia"
13 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140313A.pdf","South Korea"," Bank of Korea Maintained Interest Rate As Expected","South Korea"
13 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140313.pdf","RBNZ Begins Rate Hike Cycle",,"New Zealand"
12 March 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140312.pdf","Thailand"," BoT Cuts Policy Rate By 25bps To 2%","Thailand"
26 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140226.pdf","China"," A structural shift in RMB policy?","China"
26 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140226.pdf","Singapore"," Jan'14 Manufacturing Growth Eased To 3.9%","Singapore"
24 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140224.pdf","Singapore"," Jan 2014 CPI Inflation Lowest Since Feb 2010","Singapore"
21 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140221.pdf","Singapore Budget 2014"," Assurance For Lower-Income and Pioneer Generation","Singapore"
20 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140220A.pdf","Singapore"," 2013 Economic Growth Revised Higher to 4.1%, Supported By Global Economic Recovery","Singapore"
20 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140220.pdf","US FOMC Minutes "," More Certain On Tapering, Less Certain On Forward Guidance","United States"
18 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140218A.pdf","Japan"," BOJ Makes First Tweak Since April 2013, Monetary Policy Stays Same But Enhances Lending Schemes","Japan"
18 February 2014,"http://www.uobgroup.com/assets/pdfs/research/Flash_140218.pdf","Thailand"," 4Q GDP Grew Slowest In Nearly 2 Years","Thailand"
